"Time (sec.)"	"Cycles"	"P1"
398.730180000	398730180	237.000000000
398.795716000	398795716	255.000000000
398.861252000	398861252	237.000000000
398.926788000	398926788	217.000000000
398.992324000	398992324	191.000000000
399.057876000	399057876	127.000000000
399.123428000	399123428	63.000000000
399.188964000	399188964	37.000000000
399.254516000	399254516	17.000000000
399.319611000	399319611	0.000000000
399.385587000	399385587	17.000000000
399.451107000	399451107	37.000000000
399.516643000	399516643	63.000000000
399.582165000	399582165	127.000000000
399.647683000	399647683	191.000000000
399.713219000	399713219	217.000000000
399.778755000	399778755	237.000000000
399.844291000	399844291	255.000000000
399.909827000	399909827	237.000000000
399.975363000	399975363	217.000000000
400.040899000	400040899	191.000000000
400.106451000	400106451	127.000000000
400.172003000	400172003	63.000000000
400.237539000	400237539	37.000000000
400.303091000	400303091	17.000000000
400.368186000	400368186	0.000000000
400.434164000	400434164	17.000000000
400.499684000	400499684	37.000000000
400.565220000	400565220	63.000000000
400.630742000	400630742	127.000000000
400.696260000	400696260	191.000000000
400.761796000	400761796	217.000000000
400.827332000	400827332	237.000000000
400.892868000	400892868	255.000000000
400.958404000	400958404	237.000000000
401.023940000	401023940	217.000000000
401.089476000	401089476	191.000000000
401.155028000	401155028	127.000000000
401.220580000	401220580	63.000000000
401.286116000	401286116	37.000000000
401.351668000	401351668	17.000000000
401.416763000	401416763	0.000000000
401.482739000	401482739	17.000000000
401.548259000	401548259	37.000000000
401.613795000	401613795	63.000000000
401.679317000	401679317	127.000000000
401.744835000	401744835	191.000000000
401.810371000	401810371	217.000000000
401.875907000	401875907	237.000000000
401.941443000	401941443	255.000000000
402.006979000	402006979	237.000000000
402.072515000	402072515	217.000000000
402.138051000	402138051	191.000000000
402.203603000	402203603	127.000000000
402.269155000	402269155	63.000000000
402.334691000	402334691	37.000000000
402.400243000	402400243	17.000000000
402.465338000	402465338	0.000000000
402.531316000	402531316	17.000000000
402.596836000	402596836	37.000000000
402.662372000	402662372	63.000000000
402.727894000	402727894	127.000000000
402.793412000	402793412	191.000000000
402.858948000	402858948	217.000000000
402.924484000	402924484	237.000000000
402.990020000	402990020	255.000000000
403.055556000	403055556	237.000000000
403.121092000	403121092	217.000000000
403.186628000	403186628	191.000000000
403.252180000	403252180	127.000000000
403.317732000	403317732	63.000000000
403.383268000	403383268	37.000000000
403.448820000	403448820	17.000000000
403.513915000	403513915	0.000000000
403.579891000	403579891	17.000000000
403.645411000	403645411	37.000000000
403.710947000	403710947	63.000000000
403.776469000	403776469	127.000000000
403.841987000	403841987	191.000000000
403.907523000	403907523	217.000000000
403.973059000	403973059	237.000000000
404.038595000	404038595	255.000000000
404.104131000	404104131	237.000000000
404.169667000	404169667	217.000000000
404.235203000	404235203	191.000000000
404.300755000	404300755	127.000000000
404.366307000	404366307	63.000000000
404.431843000	404431843	37.000000000
404.497395000	404497395	17.000000000
404.562490000	404562490	0.000000000
404.628468000	404628468	17.000000000
404.693988000	404693988	37.000000000
404.759524000	404759524	63.000000000
404.825046000	404825046	127.000000000
404.890564000	404890564	191.000000000
404.956100000	404956100	217.000000000
405.021636000	405021636	237.000000000
405.087172000	405087172	255.000000000
405.152708000	405152708	237.000000000
405.218244000	405218244	217.000000000
405.283780000	405283780	191.000000000
405.349332000	405349332	127.000000000
405.414884000	405414884	63.000000000
405.480420000	405480420	37.000000000
405.545972000	405545972	17.000000000
405.611067000	405611067	0.000000000
405.677043000	405677043	17.000000000
405.742563000	405742563	37.000000000
405.808099000	405808099	63.000000000
405.873621000	405873621	127.000000000
405.939139000	405939139	191.000000000
406.004675000	406004675	217.000000000
406.070211000	406070211	237.000000000
406.135747000	406135747	255.000000000
406.201283000	406201283	237.000000000
406.266819000	406266819	217.000000000
406.332355000	406332355	191.000000000
406.397907000	406397907	127.000000000
406.463459000	406463459	63.000000000
406.528995000	406528995	37.000000000
406.594547000	406594547	17.000000000
406.659642000	406659642	0.000000000
406.725620000	406725620	17.000000000
406.791140000	406791140	37.000000000
406.856676000	406856676	63.000000000
406.922198000	406922198	127.000000000
406.987716000	406987716	191.000000000
407.053252000	407053252	217.000000000
407.118788000	407118788	237.000000000
407.184324000	407184324	255.000000000
407.249860000	407249860	237.000000000
407.315396000	407315396	217.000000000
407.380932000	407380932	191.000000000
407.446484000	407446484	127.000000000
407.512036000	407512036	63.000000000
407.577572000	407577572	37.000000000
407.643124000	407643124	17.000000000
407.708219000	407708219	0.000000000
407.774195000	407774195	17.000000000
407.839715000	407839715	37.000000000
407.905251000	407905251	63.000000000
407.970773000	407970773	127.000000000
408.036291000	408036291	191.000000000
408.101827000	408101827	217.000000000
408.167363000	408167363	237.000000000
408.232899000	408232899	255.000000000
408.298435000	408298435	237.000000000
408.363971000	408363971	217.000000000
408.429507000	408429507	191.000000000
408.495059000	408495059	127.000000000
408.560611000	408560611	63.000000000
408.626147000	408626147	37.000000000
408.691699000	408691699	17.000000000
408.756794000	408756794	0.000000000
408.822772000	408822772	17.000000000
408.888292000	408888292	37.000000000
408.953828000	408953828	63.000000000
409.019350000	409019350	127.000000000
409.084868000	409084868	191.000000000
409.150404000	409150404	217.000000000
409.215940000	409215940	237.000000000
409.281476000	409281476	255.000000000
409.347012000	409347012	237.000000000
409.412548000	409412548	217.000000000
409.478084000	409478084	191.000000000
409.543636000	409543636	127.000000000
409.609188000	409609188	63.000000000
409.674724000	409674724	37.000000000
409.740276000	409740276	17.000000000
409.805371000	409805371	0.000000000
409.871347000	409871347	17.000000000
409.936867000	409936867	37.000000000
410.002403000	410002403	63.000000000
410.067925000	410067925	127.000000000
410.133443000	410133443	191.000000000
410.198979000	410198979	217.000000000
410.264515000	410264515	237.000000000
410.330051000	410330051	255.000000000
410.395587000	410395587	237.000000000
410.461123000	410461123	217.000000000
410.526659000	410526659	191.000000000
410.592211000	410592211	127.000000000
410.657763000	410657763	63.000000000
410.723299000	410723299	37.000000000
410.788851000	410788851	17.000000000
410.853946000	410853946	0.000000000
410.919924000	410919924	17.000000000
410.985444000	410985444	37.000000000
411.050980000	411050980	63.000000000
411.116502000	411116502	127.000000000
411.182020000	411182020	191.000000000
411.247556000	411247556	217.000000000
411.313092000	411313092	237.000000000
411.378628000	411378628	255.000000000
411.444164000	411444164	237.000000000
411.509700000	411509700	217.000000000
411.575236000	411575236	191.000000000
411.640788000	411640788	127.000000000
411.706340000	411706340	63.000000000
411.771876000	411771876	37.000000000
411.837428000	411837428	17.000000000
411.902523000	411902523	0.000000000
411.968499000	411968499	17.000000000
412.034019000	412034019	37.000000000
412.099555000	412099555	63.000000000
412.165077000	412165077	127.000000000
412.230595000	412230595	191.000000000
412.296131000	412296131	217.000000000
412.361667000	412361667	237.000000000
412.427203000	412427203	255.000000000
412.492739000	412492739	237.000000000
412.558275000	412558275	217.000000000
412.623811000	412623811	191.000000000
412.689363000	412689363	127.000000000
412.754915000	412754915	63.000000000
412.820451000	412820451	37.000000000
412.886003000	412886003	17.000000000
412.951098000	412951098	0.000000000
413.017076000	413017076	17.000000000
413.082596000	413082596	37.000000000
413.148132000	413148132	63.000000000
413.213654000	413213654	127.000000000
413.279172000	413279172	191.000000000
413.344708000	413344708	217.000000000
413.410244000	413410244	237.000000000
413.475780000	413475780	255.000000000
413.541316000	413541316	237.000000000
413.606852000	413606852	217.000000000
413.672388000	413672388	191.000000000
413.737940000	413737940	127.000000000
413.803492000	413803492	63.000000000
413.869028000	413869028	37.000000000
413.934580000	413934580	17.000000000
413.999675000	413999675	0.000000000
414.065651000	414065651	17.000000000
414.131171000	414131171	37.000000000
414.196707000	414196707	63.000000000
414.262229000	414262229	127.000000000
414.327747000	414327747	191.000000000
414.393283000	414393283	217.000000000
414.458819000	414458819	237.000000000
414.524355000	414524355	255.000000000
414.589891000	414589891	237.000000000
414.655427000	414655427	217.000000000
414.720963000	414720963	191.000000000
414.786515000	414786515	127.000000000
414.852067000	414852067	63.000000000
414.917603000	414917603	37.000000000
414.983155000	414983155	17.000000000
415.048250000	415048250	0.000000000
415.114228000	415114228	17.000000000
415.179748000	415179748	37.000000000
415.245284000	415245284	63.000000000
415.310806000	415310806	127.000000000
415.376324000	415376324	191.000000000
415.441860000	415441860	217.000000000
415.507396000	415507396	237.000000000
415.572932000	415572932	255.000000000
415.638468000	415638468	237.000000000
415.704004000	415704004	217.000000000
415.769540000	415769540	191.000000000
415.835092000	415835092	127.000000000
415.900644000	415900644	63.000000000
415.966180000	415966180	37.000000000
416.031732000	416031732	17.000000000
416.096827000	416096827	0.000000000
416.162803000	416162803	17.000000000
416.228323000	416228323	37.000000000
416.293859000	416293859	63.000000000
416.359381000	416359381	127.000000000
416.424899000	416424899	191.000000000
416.490435000	416490435	217.000000000
416.555971000	416555971	237.000000000
416.621507000	416621507	255.000000000
416.687043000	416687043	237.000000000
416.752579000	416752579	217.000000000
416.818115000	416818115	191.000000000
416.883667000	416883667	127.000000000
416.949219000	416949219	63.000000000
417.014755000	417014755	37.000000000
417.080307000	417080307	17.000000000
417.145402000	417145402	0.000000000
417.211380000	417211380	17.000000000
417.276900000	417276900	37.000000000
417.342436000	417342436	63.000000000
417.407958000	417407958	127.000000000
417.473476000	417473476	191.000000000
417.539012000	417539012	217.000000000
417.604548000	417604548	237.000000000
417.670084000	417670084	255.000000000
417.735620000	417735620	237.000000000
417.801156000	417801156	217.000000000
417.866692000	417866692	191.000000000
417.932244000	417932244	127.000000000
417.997796000	417997796	63.000000000
418.063332000	418063332	37.000000000
418.128884000	418128884	17.000000000
418.193979000	418193979	0.000000000
418.259955000	418259955	17.000000000
418.325475000	418325475	37.000000000
418.391011000	418391011	63.000000000
418.456533000	418456533	127.000000000
418.522051000	418522051	191.000000000
418.587587000	418587587	217.000000000
418.653123000	418653123	237.000000000
418.718659000	418718659	255.000000000
418.784195000	418784195	237.000000000
418.849731000	418849731	217.000000000
418.915267000	418915267	191.000000000
418.980819000	418980819	127.000000000
419.046371000	419046371	63.000000000
419.111907000	419111907	37.000000000
419.177459000	419177459	17.000000000
419.242554000	419242554	0.000000000
419.308532000	419308532	17.000000000
419.374052000	419374052	37.000000000
419.439588000	419439588	63.000000000
419.505110000	419505110	127.000000000
419.570628000	419570628	191.000000000
419.636164000	419636164	217.000000000
419.701700000	419701700	237.000000000
419.767236000	419767236	255.000000000
419.832772000	419832772	237.000000000
419.898308000	419898308	217.000000000
419.963844000	419963844	191.000000000
420.029396000	420029396	127.000000000
420.094948000	420094948	63.000000000
420.160484000	420160484	37.000000000
420.226036000	420226036	17.000000000
420.291131000	420291131	0.000000000
420.357107000	420357107	17.000000000
420.422627000	420422627	37.000000000
420.488163000	420488163	63.000000000
420.553685000	420553685	127.000000000
420.619203000	420619203	191.000000000
420.684739000	420684739	217.000000000
420.750275000	420750275	237.000000000
420.815811000	420815811	255.000000000
420.881347000	420881347	237.000000000
420.946883000	420946883	217.000000000
421.012419000	421012419	191.000000000
421.077971000	421077971	127.000000000
421.143523000	421143523	63.000000000
421.209059000	421209059	37.000000000
421.274611000	421274611	17.000000000
421.339706000	421339706	0.000000000
421.405684000	421405684	17.000000000
421.471204000	421471204	37.000000000
421.536740000	421536740	63.000000000
421.602262000	421602262	127.000000000
421.667780000	421667780	191.000000000
421.733316000	421733316	217.000000000
421.798852000	421798852	237.000000000
421.864388000	421864388	255.000000000
421.929924000	421929924	237.000000000
421.995460000	421995460	217.000000000
422.060996000	422060996	191.000000000
422.126548000	422126548	127.000000000
422.192100000	422192100	63.000000000
422.257636000	422257636	37.000000000
422.323188000	422323188	17.000000000
422.388283000	422388283	0.000000000
422.454259000	422454259	17.000000000
422.519779000	422519779	37.000000000
422.585315000	422585315	63.000000000
422.650837000	422650837	127.000000000
422.716355000	422716355	191.000000000
422.781891000	422781891	217.000000000
422.847427000	422847427	237.000000000
422.912963000	422912963	255.000000000
422.978499000	422978499	237.000000000
423.044035000	423044035	217.000000000
423.109571000	423109571	191.000000000
423.175123000	423175123	127.000000000
423.240675000	423240675	63.000000000
423.306211000	423306211	37.000000000
423.371763000	423371763	17.000000000
423.436858000	423436858	0.000000000
423.502836000	423502836	17.000000000
423.568356000	423568356	37.000000000
423.633892000	423633892	63.000000000
423.699414000	423699414	127.000000000
423.764932000	423764932	191.000000000
423.830468000	423830468	217.000000000
423.896004000	423896004	237.000000000
423.961540000	423961540	255.000000000
424.027076000	424027076	237.000000000
424.092612000	424092612	217.000000000
424.158148000	424158148	191.000000000
424.223700000	424223700	127.000000000
424.289252000	424289252	63.000000000
424.354788000	424354788	37.000000000
424.420340000	424420340	17.000000000
424.485435000	424485435	0.000000000
424.551411000	424551411	17.000000000
424.616931000	424616931	37.000000000
424.682467000	424682467	63.000000000
424.747989000	424747989	127.000000000
424.813507000	424813507	191.000000000
424.879043000	424879043	217.000000000
424.944579000	424944579	237.000000000
425.010115000	425010115	255.000000000
425.075651000	425075651	237.000000000
425.141187000	425141187	217.000000000
425.206723000	425206723	191.000000000
425.272275000	425272275	127.000000000
425.337827000	425337827	63.000000000
425.403363000	425403363	37.000000000
425.468915000	425468915	17.000000000
425.534010000	425534010	0.000000000
425.599988000	425599988	17.000000000
425.665508000	425665508	37.000000000
425.731044000	425731044	63.000000000
425.796566000	425796566	127.000000000
425.862084000	425862084	191.000000000
425.927620000	425927620	217.000000000
425.993156000	425993156	237.000000000
426.058692000	426058692	255.000000000
426.124228000	426124228	237.000000000
426.189764000	426189764	217.000000000
426.255300000	426255300	191.000000000
426.320852000	426320852	127.000000000
426.386404000	426386404	63.000000000
426.451940000	426451940	37.000000000
426.517492000	426517492	17.000000000
426.582587000	426582587	0.000000000
426.648563000	426648563	17.000000000
426.714083000	426714083	37.000000000
426.779619000	426779619	63.000000000
426.845141000	426845141	127.000000000
426.910659000	426910659	191.000000000
426.976195000	426976195	217.000000000
427.041731000	427041731	237.000000000
427.107267000	427107267	255.000000000
427.172803000	427172803	237.000000000
427.238339000	427238339	217.000000000
427.303875000	427303875	191.000000000
427.369427000	427369427	127.000000000
427.434979000	427434979	63.000000000
427.500515000	427500515	37.000000000
427.566067000	427566067	17.000000000
427.631162000	427631162	0.000000000
427.697140000	427697140	17.000000000
427.762660000	427762660	37.000000000
427.828196000	427828196	63.000000000
427.893718000	427893718	127.000000000
427.959236000	427959236	191.000000000
428.024772000	428024772	217.000000000
428.090308000	428090308	237.000000000
428.155844000	428155844	255.000000000
428.221380000	428221380	237.000000000
428.286916000	428286916	217.000000000
428.352452000	428352452	191.000000000
428.418004000	428418004	127.000000000
428.483556000	428483556	63.000000000
428.549092000	428549092	37.000000000
428.614644000	428614644	17.000000000
428.679739000	428679739	0.000000000
428.745715000	428745715	17.000000000
428.811235000	428811235	37.000000000
428.876771000	428876771	63.000000000
428.942293000	428942293	127.000000000
429.007811000	429007811	191.000000000
429.073347000	429073347	217.000000000
429.138883000	429138883	237.000000000
429.204419000	429204419	255.000000000
429.269955000	429269955	237.000000000
429.335491000	429335491	217.000000000
429.401027000	429401027	191.000000000
429.466579000	429466579	127.000000000
429.532131000	429532131	63.000000000
429.597667000	429597667	37.000000000
429.663219000	429663219	17.000000000
429.728314000	429728314	0.000000000
429.794292000	429794292	17.000000000
429.859812000	429859812	37.000000000
429.925348000	429925348	63.000000000
429.990870000	429990870	127.000000000
430.056388000	430056388	191.000000000
430.121924000	430121924	217.000000000
430.187460000	430187460	237.000000000
430.252996000	430252996	255.000000000
430.318532000	430318532	237.000000000
430.384068000	430384068	217.000000000
430.449604000	430449604	191.000000000
430.515156000	430515156	127.000000000
430.580708000	430580708	63.000000000
430.646244000	430646244	37.000000000
430.711796000	430711796	17.000000000
430.776891000	430776891	0.000000000
430.842867000	430842867	17.000000000
430.908387000	430908387	37.000000000
430.973923000	430973923	63.000000000
431.039445000	431039445	127.000000000
431.104963000	431104963	191.000000000
431.170499000	431170499	217.000000000
431.236035000	431236035	237.000000000
431.301571000	431301571	255.000000000
431.367107000	431367107	237.000000000
431.432643000	431432643	217.000000000
431.498179000	431498179	191.000000000
431.563731000	431563731	127.000000000
431.629283000	431629283	63.000000000
431.694819000	431694819	37.000000000
431.760371000	431760371	17.000000000
431.825466000	431825466	0.000000000
431.891444000	431891444	17.000000000
431.956964000	431956964	37.000000000
432.022500000	432022500	63.000000000
432.088022000	432088022	127.000000000
432.153540000	432153540	191.000000000
432.219076000	432219076	217.000000000
432.284612000	432284612	237.000000000
432.350148000	432350148	255.000000000
432.415684000	432415684	237.000000000
432.481220000	432481220	217.000000000
432.546756000	432546756	191.000000000
432.612308000	432612308	127.000000000
432.677860000	432677860	63.000000000
432.743396000	432743396	37.000000000
432.808948000	432808948	17.000000000
432.874043000	432874043	0.000000000
432.940019000	432940019	17.000000000
433.005539000	433005539	37.000000000
433.071075000	433071075	63.000000000
433.136597000	433136597	127.000000000
433.202115000	433202115	191.000000000
433.267651000	433267651	217.000000000
433.333187000	433333187	237.000000000
433.398723000	433398723	255.000000000
433.464259000	433464259	237.000000000
433.529795000	433529795	217.000000000
433.595331000	433595331	191.000000000
433.660883000	433660883	127.000000000
433.726435000	433726435	63.000000000
433.791971000	433791971	37.000000000
433.857523000	433857523	17.000000000
433.922618000	433922618	0.000000000
433.988596000	433988596	17.000000000
434.054116000	434054116	37.000000000
434.119652000	434119652	63.000000000
434.185174000	434185174	127.000000000
434.250692000	434250692	191.000000000
434.316228000	434316228	217.000000000
434.381764000	434381764	237.000000000
434.447300000	434447300	255.000000000
434.512836000	434512836	237.000000000
434.578372000	434578372	217.000000000
434.643908000	434643908	191.000000000
434.709460000	434709460	127.000000000
434.775012000	434775012	63.000000000
434.840548000	434840548	37.000000000
434.906100000	434906100	17.000000000
434.971195000	434971195	0.000000000
435.037171000	435037171	17.000000000
435.102691000	435102691	37.000000000
435.168227000	435168227	63.000000000
435.233749000	435233749	127.000000000
435.299267000	435299267	191.000000000
435.364803000	435364803	217.000000000
435.430339000	435430339	237.000000000
435.495875000	435495875	255.000000000
435.561411000	435561411	237.000000000
435.626947000	435626947	217.000000000
435.692483000	435692483	191.000000000
435.758035000	435758035	127.000000000
435.823587000	435823587	63.000000000
435.889123000	435889123	37.000000000
435.954675000	435954675	17.000000000
436.019770000	436019770	0.000000000
436.085748000	436085748	17.000000000
436.151268000	436151268	37.000000000
436.216804000	436216804	63.000000000
436.282326000	436282326	127.000000000
436.347844000	436347844	191.000000000
436.413380000	436413380	217.000000000
436.478916000	436478916	237.000000000
436.544452000	436544452	255.000000000
436.609988000	436609988	237.000000000
436.675524000	436675524	217.000000000
436.741060000	436741060	191.000000000
436.806612000	436806612	127.000000000
436.872164000	436872164	63.000000000
436.937700000	436937700	37.000000000
437.003252000	437003252	17.000000000
437.068347000	437068347	0.000000000
437.134323000	437134323	17.000000000
437.199843000	437199843	37.000000000
437.265379000	437265379	63.000000000
437.330901000	437330901	127.000000000
437.396419000	437396419	191.000000000
437.461955000	437461955	217.000000000
437.527491000	437527491	237.000000000
437.593027000	437593027	255.000000000
437.658563000	437658563	237.000000000
437.724099000	437724099	217.000000000
437.789635000	437789635	191.000000000
437.855187000	437855187	127.000000000
437.920739000	437920739	63.000000000
437.986275000	437986275	37.000000000
438.051827000	438051827	17.000000000
438.116922000	438116922	0.000000000
438.182900000	438182900	17.000000000
438.248420000	438248420	37.000000000
438.313956000	438313956	63.000000000
438.379478000	438379478	127.000000000
438.444996000	438444996	191.000000000
438.510532000	438510532	217.000000000
438.576068000	438576068	237.000000000
438.641604000	438641604	255.000000000
438.707140000	438707140	237.000000000
438.772676000	438772676	217.000000000
438.838212000	438838212	191.000000000
438.903764000	438903764	127.000000000
438.969316000	438969316	63.000000000
439.034852000	439034852	37.000000000
439.100404000	439100404	17.000000000
439.165499000	439165499	0.000000000
439.231475000	439231475	17.000000000
439.296995000	439296995	37.000000000
439.362531000	439362531	63.000000000
439.428053000	439428053	127.000000000
439.493571000	439493571	191.000000000
439.559107000	439559107	217.000000000
439.624643000	439624643	237.000000000
439.690179000	439690179	255.000000000
439.755715000	439755715	237.000000000
439.821251000	439821251	217.000000000
439.886787000	439886787	191.000000000
439.952339000	439952339	127.000000000
440.017891000	440017891	63.000000000
440.083427000	440083427	37.000000000
440.148979000	440148979	17.000000000
440.214074000	440214074	0.000000000
440.280052000	440280052	17.000000000
440.345572000	440345572	37.000000000
440.411108000	440411108	63.000000000
440.476630000	440476630	127.000000000
440.542148000	440542148	191.000000000
440.607684000	440607684	217.000000000
440.673220000	440673220	237.000000000
440.738756000	440738756	255.000000000
440.804292000	440804292	237.000000000
440.869828000	440869828	217.000000000
440.935364000	440935364	191.000000000
441.000916000	441000916	127.000000000
441.066468000	441066468	63.000000000
441.132004000	441132004	37.000000000
441.197556000	441197556	17.000000000
441.262651000	441262651	0.000000000
441.328627000	441328627	17.000000000
441.394147000	441394147	37.000000000
441.459683000	441459683	63.000000000
441.525205000	441525205	127.000000000
441.590723000	441590723	191.000000000
441.656259000	441656259	217.000000000
441.721795000	441721795	237.000000000
441.787331000	441787331	255.000000000
441.852867000	441852867	237.000000000
441.918403000	441918403	217.000000000
441.983939000	441983939	191.000000000
442.049491000	442049491	127.000000000
442.115043000	442115043	63.000000000
442.180579000	442180579	37.000000000
442.246131000	442246131	17.000000000
442.311226000	442311226	0.000000000
442.377204000	442377204	17.000000000
442.442724000	442442724	37.000000000
442.508260000	442508260	63.000000000
442.573782000	442573782	127.000000000
442.639300000	442639300	191.000000000
442.704836000	442704836	217.000000000
442.770372000	442770372	237.000000000
442.835908000	442835908	255.000000000
442.901444000	442901444	237.000000000
442.966980000	442966980	217.000000000
443.032516000	443032516	191.000000000
443.098068000	443098068	127.000000000
443.163620000	443163620	63.000000000
443.229156000	443229156	37.000000000
443.294708000	443294708	17.000000000
443.359803000	443359803	0.000000000
443.425779000	443425779	17.000000000
443.491299000	443491299	37.000000000
443.556835000	443556835	63.000000000
443.622357000	443622357	127.000000000
443.687875000	443687875	191.000000000
443.753411000	443753411	217.000000000
443.818947000	443818947	237.000000000
443.884483000	443884483	255.000000000
443.950019000	443950019	237.000000000
444.015555000	444015555	217.000000000
444.081091000	444081091	191.000000000
444.146643000	444146643	127.000000000
444.212195000	444212195	63.000000000
444.277731000	444277731	37.000000000
444.343283000	444343283	17.000000000
444.408378000	444408378	0.000000000
444.474356000	444474356	17.000000000
444.539876000	444539876	37.000000000
444.605412000	444605412	63.000000000
444.670934000	444670934	127.000000000
444.736452000	444736452	191.000000000
444.801988000	444801988	217.000000000
444.867524000	444867524	237.000000000
444.933060000	444933060	255.000000000
444.998596000	444998596	237.000000000
445.064132000	445064132	217.000000000
445.129668000	445129668	191.000000000
445.195220000	445195220	127.000000000
445.260772000	445260772	63.000000000
445.326308000	445326308	37.000000000
445.391860000	445391860	17.000000000
445.456955000	445456955	0.000000000
445.522931000	445522931	17.000000000
445.588451000	445588451	37.000000000
445.653987000	445653987	63.000000000
445.719509000	445719509	127.000000000
445.785027000	445785027	191.000000000
445.850563000	445850563	217.000000000
445.916099000	445916099	237.000000000
445.981635000	445981635	255.000000000
446.047171000	446047171	237.000000000
446.112707000	446112707	217.000000000
446.178243000	446178243	191.000000000
446.243795000	446243795	127.000000000
446.309347000	446309347	63.000000000
446.374883000	446374883	37.000000000
446.440435000	446440435	17.000000000
446.505530000	446505530	0.000000000
446.571508000	446571508	17.000000000
446.637028000	446637028	37.000000000
446.702564000	446702564	63.000000000
446.768086000	446768086	127.000000000
446.833604000	446833604	191.000000000
446.899140000	446899140	217.000000000
446.964676000	446964676	237.000000000
447.030212000	447030212	255.000000000
447.095748000	447095748	237.000000000
447.161284000	447161284	217.000000000
447.226820000	447226820	191.000000000
447.292372000	447292372	127.000000000
447.357924000	447357924	63.000000000
447.423460000	447423460	37.000000000
447.489012000	447489012	17.000000000
447.554107000	447554107	0.000000000
447.620083000	447620083	17.000000000
447.685603000	447685603	37.000000000
447.751139000	447751139	63.000000000
447.816661000	447816661	127.000000000
447.882179000	447882179	191.000000000
447.947715000	447947715	217.000000000
448.013251000	448013251	237.000000000
448.078787000	448078787	255.000000000
448.144323000	448144323	237.000000000
448.209859000	448209859	217.000000000
448.275395000	448275395	191.000000000
448.340947000	448340947	127.000000000
448.406499000	448406499	63.000000000
448.472035000	448472035	37.000000000
448.537587000	448537587	17.000000000
448.602682000	448602682	0.000000000
448.668660000	448668660	17.000000000
448.734180000	448734180	37.000000000
448.799716000	448799716	63.000000000
448.865238000	448865238	127.000000000
448.930756000	448930756	191.000000000
448.996292000	448996292	217.000000000
449.061828000	449061828	237.000000000
449.127364000	449127364	255.000000000
449.192900000	449192900	237.000000000
449.258436000	449258436	217.000000000
449.323972000	449323972	191.000000000
449.389524000	449389524	127.000000000
449.455076000	449455076	63.000000000
449.520612000	449520612	37.000000000
449.586164000	449586164	17.000000000
449.651259000	449651259	0.000000000
449.717235000	449717235	17.000000000
449.782755000	449782755	37.000000000
449.848291000	449848291	63.000000000
449.913813000	449913813	127.000000000
449.979331000	449979331	191.000000000
450.044867000	450044867	217.000000000
450.110403000	450110403	237.000000000
450.175939000	450175939	255.000000000
450.241475000	450241475	237.000000000
450.307011000	450307011	217.000000000
450.372547000	450372547	191.000000000
450.438099000	450438099	127.000000000
450.503651000	450503651	63.000000000
450.569187000	450569187	37.000000000
450.634739000	450634739	17.000000000
450.699834000	450699834	0.000000000
450.765812000	450765812	17.000000000
450.831332000	450831332	37.000000000
450.896868000	450896868	63.000000000
450.962390000	450962390	127.000000000
451.027908000	451027908	191.000000000
451.093444000	451093444	217.000000000
451.158980000	451158980	237.000000000
451.224516000	451224516	255.000000000
451.290052000	451290052	237.000000000
451.355588000	451355588	217.000000000
451.421124000	451421124	191.000000000
451.486676000	451486676	127.000000000
451.552228000	451552228	63.000000000
451.617764000	451617764	37.000000000
451.683316000	451683316	17.000000000
451.748411000	451748411	0.000000000
451.814387000	451814387	17.000000000
451.879907000	451879907	37.000000000
451.945443000	451945443	63.000000000
452.010965000	452010965	127.000000000
452.076483000	452076483	191.000000000
452.142019000	452142019	217.000000000
452.207555000	452207555	237.000000000
452.273091000	452273091	255.000000000
452.338627000	452338627	237.000000000
452.404163000	452404163	217.000000000
452.469699000	452469699	191.000000000
452.535251000	452535251	127.000000000
452.600803000	452600803	63.000000000
452.666339000	452666339	37.000000000
452.731891000	452731891	17.000000000
452.796986000	452796986	0.000000000
452.862964000	452862964	17.000000000
452.928484000	452928484	37.000000000
452.994020000	452994020	63.000000000
453.059542000	453059542	127.000000000
453.125060000	453125060	191.000000000
453.190596000	453190596	217.000000000
453.256132000	453256132	237.000000000
453.321668000	453321668	255.000000000
453.387204000	453387204	237.000000000
453.452740000	453452740	217.000000000
453.518276000	453518276	191.000000000
453.583828000	453583828	127.000000000
453.649380000	453649380	63.000000000
453.714916000	453714916	37.000000000
453.780468000	453780468	17.000000000
453.845563000	453845563	0.000000000
453.911539000	453911539	17.000000000
453.977059000	453977059	37.000000000
454.042595000	454042595	63.000000000
454.108117000	454108117	127.000000000
454.173635000	454173635	191.000000000
454.239171000	454239171	217.000000000
454.304707000	454304707	237.000000000
454.370243000	454370243	255.000000000
454.435779000	454435779	237.000000000
454.501315000	454501315	217.000000000
454.566851000	454566851	191.000000000
454.632403000	454632403	127.000000000
454.697955000	454697955	63.000000000
454.763491000	454763491	37.000000000
454.829043000	454829043	17.000000000
454.894138000	454894138	0.000000000
454.960116000	454960116	17.000000000
455.025636000	455025636	37.000000000
455.091172000	455091172	63.000000000
455.156694000	455156694	127.000000000
455.222212000	455222212	191.000000000
455.287748000	455287748	217.000000000
455.353284000	455353284	237.000000000
455.418820000	455418820	255.000000000
455.484356000	455484356	237.000000000
455.549892000	455549892	217.000000000
455.615428000	455615428	191.000000000
455.680980000	455680980	127.000000000
455.746532000	455746532	63.000000000
455.812068000	455812068	37.000000000
455.877620000	455877620	17.000000000
